Faust compute benchmark
------------------------------------
Identity
  language:        mojo
  dsp:             lowboost
  bench case:      run
  mode:            scalar
  precision:       double
  optimization:    O3
------------------------------------
Configuration
  sample rate:     48000
  buffer size:     64
  inputs:          1
  outputs:         1
  warm-up iters:   50
  run iters:       770000
  batches:         776
------------------------------------
Timing
  elapsed:         0.10047899999881338 s
  ns/compute:      130.4922077906667
  fast ns/cmp:     128.89999998151325
  slow ns/cmp:     140.00000010128133
  spread ns/cmp:   11.100000119768083
  spread %:        8.506255130248473
  ns/frame:        2.038940746729167
  ns/out_samp:     2.038940746729167
------------------------------------
Throughput
  frames/s:        490450740.9566375
  fast frames/s:   496508921.71589476
  slow frames/s:   457142856.8121426
  out_samp/s:      490450740.9566375
  fast out_samp/s: 496508921.71589476
  slow out_samp/s: 457142856.8121426
------------------------------------
Validation
  checksum:        2.0800000071758404
