cwd: /Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench
/Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench/report/bin/mojo/mojo_noiseabs_run_scalar_48000_128_f0a028399bf3

Faust compute benchmark
------------------------------------
Identity
  language:        mojo
  dsp:             noiseabs
  bench case:      run
  mode:            scalar
  precision:       double
  optimization:    O3
------------------------------------
Configuration
  sample rate:     48000
  buffer size:     128
  inputs:          0
  outputs:         1
  warm-up iters:   50
  run iters:       850000
  batches:         855
------------------------------------
Timing
  elapsed:         0.10066799999913201 s
  ns/compute:      118.43294117544944
  fast ns/cmp:     116.10000001383014
  slow ns/cmp:     120.60000008204952
  spread ns/cmp:   4.500000068219379
  spread %:        3.7996186057331545
  ns/frame:        0.9252573529331988
  ns/out_samp:     0.9252573529331988
------------------------------------
Throughput
  frames/s:        1080780387.0240605
  fast frames/s:   1102497846.5525608
  slow frames/s:   1061359866.6079265
  out_samp/s:      1080780387.0240605
  fast out_samp/s: 1102497846.5525608
  slow out_samp/s: 1061359866.6079265
------------------------------------
Validation
  checksum:        64.22714308695868
