cwd: /Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench
/Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench/report/bin/cpp/cpp_cubic_distortion_run_scalar_48000_128_b4508cb851cf

Faust compute benchmark
------------------------------------
Identity
  language:       cpp
  dsp:            cubic_distortion
  bench case:     run
  mode:           scalar
  precision:      double
  optimization:   O3
------------------------------------
Configuration
  sample rate:    48000
  buffer size:    128
  inputs:         0
  outputs:        2
  warm-up iters:  50
  run iters:      118950
  batches:        1000
------------------------------------
Timing
  elapsed:        2.473818631 s
  ns/compute:     20797.130
  fast ns/cmp:    20341.571
  slow ns/cmp:    21959.089
  spread ns/cmp:  1617.518
  spread %:       7.778
  ns/frame:       162.478
  ns/out_samp:    81.239
------------------------------------
Throughput
  frames/s:       6154695.340
  fast frames/s:  6292532.679
  slow frames/s:  5829021.428
  out_samp/s: 12309390.680
  fast out_samp/s: 12585065.357
  slow out_samp/s: 11658042.855
------------------------------------
Validation
  checksum:       -3.1445236188592389
