cwd: /Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench
/Users/manuelfarzini/Personal/dev/repo/faust/architecture/_bench/report/bin/cpp/cpp_modulations_1_run_scalar_48000_128_f0a028399bf3

Faust compute benchmark
------------------------------------
Identity
  language:       cpp
  dsp:            modulations_1
  bench case:     run
  mode:           scalar
  precision:      double
  optimization:   O3
------------------------------------
Configuration
  sample rate:    48000
  buffer size:    128
  inputs:         0
  outputs:        2
  warm-up iters:  50
  run iters:      130248
  batches:        822
------------------------------------
Timing
  elapsed:        0.838275082 s
  ns/compute:     6435.992
  fast ns/cmp:    6125.129
  slow ns/cmp:    6512.511
  spread ns/cmp:  387.382
  spread %:       6.019
  ns/frame:       50.281
  ns/out_samp:    25.141
------------------------------------
Throughput
  frames/s:       19888154.089
  fast frames/s:  20897519.014
  slow frames/s:  19654478.126
  out_samp/s: 39776308.179
  fast out_samp/s: 41795038.028
  slow out_samp/s: 39308956.252
------------------------------------
Validation
  checksum:       -3.653209408512339
