Faust compute benchmark
------------------------------------
Identity
  language:        mojo
  dsp:             bandfilter
  bench case:      run
  mode:            scalar
  precision:       double
  optimization:    O3
------------------------------------
Configuration
  sample rate:     48000
  buffer size:     64
  inputs:          1
  outputs:         1
  warm-up iters:   50
  run iters:       660000
  batches:         665
------------------------------------
Timing
  elapsed:         0.1005909999985306 s
  ns/compute:      152.41060605837973
  fast ns/cmp:     150.7999997556908
  slow ns/cmp:     154.59999995073304
  spread ns/cmp:   3.80000019504223
  spread %:        2.493264933010416
  ns/frame:        2.3814157196621832
  ns/out_samp:     2.3814157196621832
------------------------------------
Throughput
  frames/s:        419918282.9539126
  fast frames/s:   424403183.71144295
  slow frames/s:   413971539.58858424
  out_samp/s:      419918282.9539126
  fast out_samp/s: 424403183.71144295
  slow out_samp/s: 413971539.58858424
------------------------------------
Validation
  checksum:        2.0800000071758404
