Faust compute benchmark
------------------------------------
Identity
  language:        mojo
  dsp:             LPF
  bench case:      run
  mode:            scalar
  precision:       double
  optimization:    O3
------------------------------------
Configuration
  sample rate:     48000
  buffer size:     64
  inputs:          1
  outputs:         1
  warm-up iters:   50
  run iters:       690000
  batches:         695
------------------------------------
Timing
  elapsed:         0.09979099999691243 s
  ns/compute:      144.6246376766847
  fast ns/cmp:     144.00000000023283
  slow ns/cmp:     146.00000031350646
  spread ns/cmp:   2.000000313273631
  spread %:        1.3828904572571705
  ns/frame:        2.2597599636981984
  ns/out_samp:     2.2597599636981984
------------------------------------
Throughput
  frames/s:        442524877.00660706
  fast frames/s:   444444444.4437258
  slow frames/s:   438356163.4422775
  out_samp/s:      442524877.00660706
  fast out_samp/s: 444444444.4437258
  slow out_samp/s: 438356163.4422775
------------------------------------
Validation
  checksum:        2.08000000519678
